Columna2;CODIGODEPTO;NOMBREDEPTO;VICEPRESIDENCIANIVEL1;VICEPRESIDENCIANIVEL2
202107;1980124;UNIDAD OFERTAS HOGARES;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA COMERCIAL
202107;1980724;UNIDAD COMERCIO EXTERIOR;VICEPRESIDENCIA SUMINISTROS Y SERVICIOS COMPARTIDOS;GERENCIA CADENA DE SUMINISTRO
202107;1727179;UNIDAD PLANEACIÓN GAS;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA GAS
202107;1312001;DIRECCIÓN PLANEACIÓN GENERACIÓN ENERGÍA;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA GENERACIÓN ENERGÍA
202107;1940837;GERENCIA CRECIMIENTO AGUA, SANEAMIENTO Y OTROS;VICEPRESIDENCIA EJECUTIVA NUEVOS NEGOCIOS, INNOVACIÓN Y TECNOLOGÍA;VICEPRESIDENCIA CRECIMIENTO NEGOCIOS
202107;1302081;UNIDAD OPERACIONES ITUANGO;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA GENERACIÓN ENERGÍA
202107;1980607;DIRECCIÓN SEGUROS CORPORATIVOS;VICEPRESIDENCIA RIESGOS;DIRECCIÓN SEGUROS CORPORATIVOS
202107;1940836;GERENCIA CRECIMIENTO ENERGÍA Y GAS;VICEPRESIDENCIA EJECUTIVA NUEVOS NEGOCIOS, INNOVACIÓN Y TECNOLOGÍA;VICEPRESIDENCIA CRECIMIENTO NEGOCIOS
202107;1980609;GERENCIA CONTABILIDAD Y SERVICIOS FINANCIEROS;VICEPRESIDENCIA EJECUTIVA FINANZAS E INVERSIONES;GERENCIA CONTABILIDAD Y SERVICIOS FINANCIEROS
202107;1980615;DIRECCIÓN IMPUESTOS;VICEPRESIDENCIA EJECUTIVA FINANZAS E INVERSIONES;GERENCIA CONTABILIDAD Y SERVICIOS FINANCIEROS
202107;1312000;VICEPRESIDENCIA GENERACIÓN ENERGÍA;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA GENERACIÓN ENERGÍA
202107;1511070;GERENCIA GESTIÓN RESIDUOS SÓLIDOS;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA AGUA Y SANEAMIENTO
202107;1940835;VICEPRESIDENCIA CRECIMIENTO NEGOCIOS;VICEPRESIDENCIA EJECUTIVA NUEVOS NEGOCIOS, INNOVACIÓN Y TECNOLOGÍA;VICEPRESIDENCIA CRECIMIENTO NEGOCIOS
202107;1411040;DIRECCIÓN COMERCIAL AGUA Y SANEAMIENTO;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA AGUA Y SANEAMIENTO
202107;1980818;DIRECCIÓN PMO CORPORATIVA Y EMPRESARIAL;VICEPRESIDENCIA ESTRATEGIA Y PLANEACIÓN;DIRECCIÓN PMO CORPORATIVA Y EMPRESARIAL
202107;1980426;GERENCIA AUDITORÍA SOPORTE;VICEPRESIDENCIA AUDITORÍA CORPORATIVA;GERENCIA AUDITORÍA SOPORTE
202107;1980563;UNIDAD COMPENSACIÓN Y BENEFICIOS;VICEPRESIDENCIA TALENTO HUMANO Y DESARROLLO ORGANIZACIONAL;GERENCIA DESARROLLO HUMANO Y CULTURA ORGANIZACIONAL
202107;1989093;UNIDAD SERVICIOS DE PROCESAMIENTO DE DATOS;VICEPRESIDENCIA EJECUTIVA NUEVOS NEGOCIOS, INNOVACIÓN Y TECNOLOGÍA;GERENCIA TECNOLOGÍA DE INFORMACIÓN
202107;1980126;UNIDAD OFERTAS EMPRESAS;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA COMERCIAL
202107;1980134;UNIDAD EDUCACIÓN A CLIENTES Y COMUNIDAD;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA COMERCIAL
202107;1980142;GERENCIA OPERACIÓN COMERCIAL;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA COMERCIAL
202107;1930735;GERENCIA SERVICIOS GRUPO EPM;VICEPRESIDENCIA SUMINISTROS Y SERVICIOS COMPARTIDOS;GERENCIA SERVICIOS GRUPO EPM
202107;1411020;VICEPRESIDENCIA AGUA Y SANEAMIENTO;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA AGUA Y SANEAMIENTO
202107;1930738;DEPARTAMENTO SERVICIOS DE TALENTO HUMANO;VICEPRESIDENCIA SUMINISTROS Y SERVICIOS COMPARTIDOS;GERENCIA SERVICIOS GRUPO EPM
202107;1980461;DIRECCIÓN SOPORTE LEGAL PROCESOS Y RECLAMACIONES;VICEPRESIDENCIA ASUNTOS LEGALES;GERENCIA JURÍDICA GRUPO EMPRESARIAL
202107;1980509;DIRECCIÓN SOLUCIONES DESARROLLO ORGANIZACIONAL;VICEPRESIDENCIA TALENTO HUMANO Y DESARROLLO ORGANIZACIONAL;GERENCIA DESARROLLO CORPORATIVO
202107;1930739;DEPARTAMENTO SERVICIOS ADMINISTRATIVOS Y TI;VICEPRESIDENCIA SUMINISTROS Y SERVICIOS COMPARTIDOS;GERENCIA SERVICIOS GRUPO EPM
202107;1989082;UNIDAD SERVICIOS DE CONECTIVIDAD Y COMUNICACIONES DE TI;VICEPRESIDENCIA EJECUTIVA NUEVOS NEGOCIOS, INNOVACIÓN Y TECNOLOGÍA;GERENCIA TECNOLOGÍA DE INFORMACIÓN
202107;1980816;GERENCIA PLANEACIÓN CORPORATIVA Y EMPRESARIAL;VICEPRESIDENCIA ESTRATEGIA Y PLANEACIÓN;GERENCIA PLANEACIÓN CORPORATIVA Y EMPRESARIAL
202107;1980457;DIRECCIÓN SOPORTE LEGAL CORPORATIVO;VICEPRESIDENCIA ASUNTOS LEGALES;GERENCIA JURÍDICA GRUPO EMPRESARIAL
202107;1980305;GERENCIA RELACIONES EXTERNAS;VICEPRESIDENCIA COMUNICACIÓN Y RELACIONES CORPORATIVAS;GERENCIA RELACIONES EXTERNAS
202107;1985085;DIRECCIÓN SEGURIDAD;VICEPRESIDENCIA RIESGOS;DIRECCIÓN SEGURIDAD
202107;1312044;PORCE III;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA GENERACIÓN ENERGÍA
202107;1980277;UNIDAD ESTUDIOS Y ASIMILACIÓN TECNOLÓGICA;VICEPRESIDENCIA EJECUTIVA PROYECTOS E INGENIERÍA;GERENCIA CENTROS DE EXCELENCIA TÉCNICA
202107;1300283;UNIDAD MONTAJES ITUANGO;VICEPRESIDENCIA EJECUTIVA PROYECTOS E INGENIERÍA;VICEPRESIDENCIA PROYECTOS GENERACIÓN ENERGÍA
202107;1411081;DIRECCIÓN SISTEMAS REGIONALES AGUAS;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA AGUA Y SANEAMIENTO
202107;1930737;DEPARTAMENTO SERVICIOS FINANCIEROS;VICEPRESIDENCIA SUMINISTROS Y SERVICIOS COMPARTIDOS;GERENCIA SERVICIOS GRUPO EPM
202107;1980287;UNIDAD TÉCNICA AMBIENTAL Y SOCIAL PROYECTOS E INGENIERÍA;VICEPRESIDENCIA EJECUTIVA PROYECTOS E INGENIERÍA;GERENCIA AMBIENTAL Y SOCIAL PROYECTOS E INGENIERÍA
202107;1980900;GERENCIA GENERAL;GERENCIA GENERAL;GERENCIA GENERAL
202107;1411026;UNIDAD CONSERVACIÓN DEL AGUA;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA AGUA Y SANEAMIENTO
202107;1980416;GERENCIA AUDITORÍA PROYECTOS Y SUMINISTROS;VICEPRESIDENCIA AUDITORÍA CORPORATIVA;GERENCIA AUDITORÍA PROYECTOS Y SUMINISTROS
202107;1980500;VICEPRESIDENCIA TALENTO HUMANO Y DESARROLLO ORGANIZACIONAL;VICEPRESIDENCIA TALENTO HUMANO Y DESARROLLO ORGANIZACIONAL;VICEPRESIDENCIA TALENTO HUMANO Y DESARROLLO ORGANIZACIONAL
202107;1980700;VICEPRESIDENCIA SUMINISTROS Y SERVICIOS COMPARTIDOS;VICEPRESIDENCIA SUMINISTROS Y SERVICIOS COMPARTIDOS;VICEPRESIDENCIA SUMINISTROS Y SERVICIOS COMPARTIDOS
202107;1980293;DIRECCIÓN CENTRO DE EXCELENCIA TÉCNICA ESTUDIOS Y DISEÑOS;VICEPRESIDENCIA EJECUTIVA PROYECTOS E INGENIERÍA;GERENCIA CENTROS DE EXCELENCIA TÉCNICA
202107;1985113;OFICINA CONTROL DISCIPLINARIO;OFICINA CONTROL DISCIPLINARIO;OFICINA CONTROL DISCIPLINARIO
202107;1980601;VICEPRESIDENCIA EJECUTIVA FINANZAS E INVERSIONES;VICEPRESIDENCIA EJECUTIVA FINANZAS E INVERSIONES;VICEPRESIDENCIA EJECUTIVA FINANZAS E INVERSIONES
202107;1980285;GERENCIA AMBIENTAL Y SOCIAL PROYECTOS E INGENIERÍA;VICEPRESIDENCIA EJECUTIVA PROYECTOS E INGENIERÍA;GERENCIA AMBIENTAL Y SOCIAL PROYECTOS E INGENIERÍA
202107;1980008;VICEPRESIDENCIA EJECUTIVA NUEVOS NEGOCIOS, INNOVACIÓN Y TECNOLOGÍA;VICEPRESIDENCIA EJECUTIVA NUEVOS NEGOCIOS, INNOVACIÓN Y TECNOLOGÍA;VICEPRESIDENCIA EJECUTIVA NUEVOS NEGOCIOS, INNOVACIÓN Y TECNOLOGÍA
202107;1980405;GERENCIA AUDITORÍA NEGOCIOS;VICEPRESIDENCIA AUDITORÍA CORPORATIVA;GERENCIA AUDITORÍA NEGOCIOS
202107;1980100;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS
202107;1980475;UNIDAD GOBIERNO CORPORATIVO;SECRETARÍA GENERAL  ;UNIDAD GOBIERNO CORPORATIVO
202107;1302082;DEPARTAMENTO SOPORTE Y SERVICIOS REGIÓN CAUCA;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA GENERACIÓN ENERGÍA
202107;1980400;VICEPRESIDENCIA AUDITORÍA CORPORATIVA;VICEPRESIDENCIA AUDITORÍA CORPORATIVA;VICEPRESIDENCIA AUDITORÍA CORPORATIVA
202107;1980114;UNIDAD GESTIÓN DE INFORMACIÓN COMERCIAL;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA COMERCIAL
202107;1980112;GERENCIA MERCADEO ESTRATÉGICO;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA COMERCIAL
202107;1981200;DIRECCIÓN REGULACIÓN AGUA Y SANEAMIENTO;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;GERENCIA REGULACIÓN
202107;1980586;DIRECCIÓN RELACIONES LABORALES COLECTIVAS;VICEPRESIDENCIA TALENTO HUMANO Y DESARROLLO ORGANIZACIONAL;GERENCIA GESTIÓN RELACIONES LABORALES
202107;1980300;VICEPRESIDENCIA COMUNICACIÓN Y RELACIONES CORPORATIVAS;VICEPRESIDENCIA COMUNICACIÓN Y RELACIONES CORPORATIVAS;VICEPRESIDENCIA COMUNICACIÓN Y RELACIONES CORPORATIVAS
202107;1980819;DIRECCIÓN COOPERACIÓN PARA EL DESARROLLO DE NEGOCIOS;VICEPRESIDENCIA ESTRATEGIA Y PLANEACIÓN;DIRECCIÓN COOPERACIÓN PARA EL DESARROLLO DE NEGOCIOS
202107;1980606;DIRECCIÓN INGENIERÍA DE RIESGOS;VICEPRESIDENCIA RIESGOS;DIRECCIÓN INGENIERÍA DE RIESGOS
202107;1980807;GERENCIA DESARROLLO NUEVOS NEGOCIOS;VICEPRESIDENCIA EJECUTIVA NUEVOS NEGOCIOS, INNOVACIÓN Y TECNOLOGÍA;GERENCIA DESARROLLO NUEVOS NEGOCIOS
202107;1727170;VICEPRESIDENCIA GAS;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA GAS
202107;1980105;GERENCIA URABÁ;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;GERENCIA URABÁ
202107;1980716;DIRECCIÓN ABASTECIMIENTO;VICEPRESIDENCIA SUMINISTROS Y SERVICIOS COMPARTIDOS;GERENCIA CADENA DE SUMINISTRO
202107;1300340;DIRECCIÓN GESTIÓN DEL TERRITORIO PROYECTO ITUANGO ;VICEPRESIDENCIA COMUNICACIÓN Y RELACIONES CORPORATIVAS;DIRECCIÓN GESTIÓN DEL TERRITORIO PROYECTO ITUANGO 
202107;1980006;VICEPRESIDENCIA RIESGOS;VICEPRESIDENCIA RIESGOS;VICEPRESIDENCIA RIESGOS
202107;1980450;VICEPRESIDENCIA ASUNTOS LEGALES;VICEPRESIDENCIA ASUNTOS LEGALES;VICEPRESIDENCIA ASUNTOS LEGALES
202107;1980470;SECRETARÍA GENERAL  ;SECRETARÍA GENERAL  ;SECRETARÍA GENERAL  
202107;1980564;DIRECCIÓN SOLUCIONES DESARROLLO HUMANO;VICEPRESIDENCIA TALENTO HUMANO Y TECNOLOGÍA;GERENCIA DESARROLLO HUMANO Y CULTURA ORGANIZACIONAL
202107;1980607;DIRECCIÓN SEGUROS CORPORATIVOS;VICEPRESIDENCIA EJECUTIVA FINANZAS CORPORATIVAS, GESTIÓN DE RIESGOS E INVERSIONES;GERENCIA GESTIÓN INTEGRAL DE RIESGOS
202107;1989080;DIRECCIÓN SERVICIOS DE INFRAESTRUCTURA DE TI;VICEPRESIDENCIA TALENTO HUMANO Y TECNOLOGÍA;GERENCIA TECNOLOGÍA DE INFORMACIÓN
202107;1980605;GERENCIA GESTIÓN INTEGRAL DE RIESGOS;VICEPRESIDENCIA EJECUTIVA FINANZAS CORPORATIVAS, GESTIÓN DE RIESGOS E INVERSIONES;GERENCIA GESTIÓN INTEGRAL DE RIESGOS
202107;1989082;UNIDAD SERVICIOS DE CONECTIVIDAD Y COMUNICACIONES DE TI;VICEPRESIDENCIA TALENTO HUMANO Y TECNOLOGÍA;GERENCIA TECNOLOGÍA DE INFORMACIÓN
202107;1965170;UNIDAD SERVICIO MÉDICO;VICEPRESIDENCIA TALENTO HUMANO Y TECNOLOGÍA;GERENCIA DESARROLLO HUMANO Y CULTURA ORGANIZACIONAL
202107;1980569;UNIDAD TRANSFORMACIÓN CULTURAL;VICEPRESIDENCIA TALENTO HUMANO Y TECNOLOGÍA;GERENCIA DESARROLLO HUMANO Y CULTURA ORGANIZACIONAL
202107;1980562;UNIDAD GESTIÓN RIESGOS LABORALES;VICEPRESIDENCIA TALENTO HUMANO Y TECNOLOGÍA;GERENCIA DESARROLLO HUMANO Y CULTURA ORGANIZACIONAL
202107;1300283;UNIDAD MONTAJES ITUANGO;VICEPRESIDENCIA EJECUTIVA PROYECTOS E INGENIERÍA;DIRECCIÓN MONTAJES
202107;1980457;DIRECCIÓN SOPORTE LEGAL CORPORATIVO;VICEPRESIDENCIA ASUNTOS LEGALES Y SECRETARÍA GENERAL;GERENCIA JURÍDICA GRUPO EMPRESARIAL
202107;1980461;DIRECCIÓN SOPORTE LEGAL PROCESOS Y RECLAMACIONES;VICEPRESIDENCIA ASUNTOS LEGALES Y SECRETARÍA GENERAL;GERENCIA JURÍDICA GRUPO EMPRESARIAL
202107;1980509;DIRECCIÓN SOLUCIONES DESARROLLO ORGANIZACIONAL;VICEPRESIDENCIA TALENTO HUMANO Y TECNOLOGÍA;GERENCIA DESARROLLO CORPORATIVO
202107;1337350;UNIDAD DISTRIBUCIÓN ZONA CENTRO T&D ENERGÍA;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA T&D ENERGÍA
202107;1980564;DIRECCIÓN SOLUCIONES DESARROLLO HUMANO;VICEPRESIDENCIA DESARROLLO HUMANO Y ORGANIZACIONAL;GERENCIA DESARROLLO HUMANO Y CULTURA ORGANIZACIONAL
202107;1989000;GERENCIA TECNOLOGÍA DE INFORMACIÓN;VICEPRESIDENCIA TALENTO HUMANO Y TECNOLOGÍA;GERENCIA TECNOLOGÍA DE INFORMACIÓN
202107;1989072;UNIDAD SOLUCIONES DE TI COMERCIALES;VICEPRESIDENCIA TALENTO HUMANO Y TECNOLOGÍA;GERENCIA TECNOLOGÍA DE INFORMACIÓN
202107;1980587;DIRECCIÓN RELACIONES LABORALES INDIVIDUALES;VICEPRESIDENCIA TALENTO HUMANO Y TECNOLOGÍA;GERENCIA GESTIÓN RELACIONES LABORALES
202107;1337320;UNIDAD DISTRIBUCIÓN ZONA SUR T&D ENERGÍA;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA T&D ENERGÍA
202107;1980298;UNIDAD CENTRO DE EXCELENCIA TÉCNICA DISEÑOS;VICEPRESIDENCIA EJECUTIVA PROYECTOS E INGENIERÍA;GERENCIA CENTROS DE EXCELENCIA TÉCNICA
202107;1980506;DIRECCIÓN DISEÑO ORGANIZACIONAL;VICEPRESIDENCIA TALENTO HUMANO Y TECNOLOGÍA;GERENCIA DESARROLLO CORPORATIVO
202107;1989074;UNIDAD SOLUCIONES DE TI CORPORATIVAS;VICEPRESIDENCIA TALENTO HUMANO Y TECNOLOGÍA;GERENCIA TECNOLOGÍA DE INFORMACIÓN
202107;1965170;UNIDAD SERVICIO MÉDICO;VICEPRESIDENCIA DESARROLLO HUMANO Y ORGANIZACIONAL;GERENCIA DESARROLLO HUMANO Y CULTURA ORGANIZACIONAL
202107;1330242;DIRECCIÓN STR Y CONEXIONES COLOMBIA;VICEPRESIDENCIA EJECUTIVA PROYECTOS E INGENIERÍA;GERENCIA PROYECTOS SISTEMAS TRANSMISIÓN
202107;1980264;UNIDAD PROYECTOS LINEALES 2;VICEPRESIDENCIA EJECUTIVA PROYECTOS E INGENIERÍA;GERENCIA PROYECTOS DE INFRAESTRUCTURA
202107;1980154;DEPARTAMENTO CANALES PRESENCIALES ANTIOQUIA;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA COMERCIAL
202107;1980817;DIRECCIÓN DESEMPEÑO CORPORATIVO;VICEPRESIDENCIA EJECUTIVA ESTRATEGIA Y CRECIMIENTO;VICEPRESIDENCIA ESTRATEGIA CORPORATIVA
202107;1985085;DIRECCIÓN SEGURIDAD;VICEPRESIDENCIA SUMINISTROS Y SERVICIOS COMPARTIDOS;DIRECCIÓN SEGURIDAD
202107;1980568;DIRECCIÓN DESARROLLO TALENTO HUMANO;VICEPRESIDENCIA TALENTO HUMANO Y TECNOLOGÍA;GERENCIA DESARROLLO HUMANO Y CULTURA ORGANIZACIONAL
202107;1985085;DIRECCIÓN SEGURIDAD;VICEPRESIDENCIA SUMINISTROS Y SERVICIOS COMPARTIDOS;GERENCIA SOPORTE ADMINISTRATIVO
202107;1337310;UNIDAD DISTRIBUCIÓN ZONA NORTE T&D ENERGÍA;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA T&D ENERGÍA
202107;1980717;UNIDAD CONTRATACIÓN;VICEPRESIDENCIA SUMINISTROS Y SERVICIOS COMPARTIDOS;GERENCIA CADENA DE SUMINISTRO
202107;1980615;DIRECCIÓN IMPUESTOS;VICEPRESIDENCIA EJECUTIVA FINANZAS CORPORATIVAS, GESTIÓN DE RIESGOS E INVERSIONES;GERENCIA CONTABILIDAD Y SERVICIOS FINANCIEROS
202107;1940836;GERENCIA CRECIMIENTO ENERGÍA ELÉCTRICA;VICEPRESIDENCIA EJECUTIVA ESTRATEGIA Y CRECIMIENTO;VICEPRESIDENCIA CRECIMIENTO
202107;1980630;DIRECCIÓN PRESUPUESTO;VICEPRESIDENCIA EJECUTIVA FINANZAS CORPORATIVAS, GESTIÓN DE RIESGOS E INVERSIONES;GERENCIA PLANEACIÓN FINANCIERA
202107;1989076;UNIDAD SOLUCIONES DE TI INTELIGENCIA DE NEGOCIOS Y ÁREAS DE APOYO;VICEPRESIDENCIA DESARROLLO HUMANO Y ORGANIZACIONAL;GERENCIA TECNOLOGÍA DE INFORMACIÓN
202107;1980506;DIRECCIÓN DISEÑO ORGANIZACIONAL;VICEPRESIDENCIA DESARROLLO HUMANO Y ORGANIZACIONAL;GERENCIA DESARROLLO CORPORATIVO
202107;1989076;UNIDAD SOLUCIONES DE TI INTELIGENCIA DE NEGOCIOS Y ÁREAS DE APOYO;VICEPRESIDENCIA TALENTO HUMANO Y TECNOLOGÍA;GERENCIA TECNOLOGÍA DE INFORMACIÓN
202107;1980461;DIRECCIÓN SOPORTE LEGAL PROCESOS Y RECLAMACIONES;SECRETARÍA GENERAL;GERENCIA JURÍDICA GRUPO EMPRESARIAL
202107;1980563;UNIDAD COMPENSACIÓN Y BENEFICIOS;VICEPRESIDENCIA DESARROLLO HUMANO Y ORGANIZACIONAL;GERENCIA DESARROLLO HUMANO Y CULTURA ORGANIZACIONAL
